Timestamp,Income,Outcome,Balance,Date,week_day,week_day_name,is_holiday,tax_day,rate_russ,real_inflation,target_inflation,real_target_diff,rate_usa
2019-09-16,1.4220301184427053,1.7775376480533818,-0.35550752961067644,2019-09-16,0,Mon,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-17,1.3561953907370246,1.3298614996547522,0.026333891082272354,2019-09-17,1,Tue,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-18,1.382529281819297,1.4220301184427053,-0.03950083662340842,2019-09-18,2,Wen,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-19,1.869706266841335,1.3561953907370246,0.5135108761043103,2019-09-19,3,Thu,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-20,1.7380368114299731,1.6722020837242924,0.06583472770568077,2019-09-20,4,Fri,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-23,1.5536995738540669,1.9092071034647433,-0.35550752961067644,2019-09-23,0,Mon,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-24,1.9092071034647433,1.5141987372306585,0.39500836623408486,2019-09-24,1,Tue,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-25,1.6853690292654286,1.975041831170424,-0.28967280190499545,2019-09-25,2,Wen,False,1,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-26,1.8170384846767902,1.7775376480533818,0.03950083662340842,2019-09-26,3,Thu,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-27,1.8433723757590625,1.7775376480533818,0.06583472770568077,2019-09-27,4,Fri,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-09-30,2.0803773954995135,2.0672104499583774,0.013166945541136066,2019-09-30,0,Mon,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-10-01,1.5273656827717947,1.6722020837242924,-0.1448364009524976,2019-10-01,1,Tue,False,0,6.5,3.8,4.0,0.20000000000000018,2.25
2019-10-02,1.395696227360433,1.4088631729015693,-0.013166945541136288,2019-10-02,2,Wen,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-03,1.3561953907370246,1.2228140341111153,0.13338135662590922,2019-10-03,3,Thu,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-04,1.5932004104774755,1.487864846148386,0.10533556432908942,2019-10-04,4,Fri,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-07,1.6722020837242924,1.8302054302179263,-0.1580033464936339,2019-10-07,0,Mon,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-08,1.5668665193952032,1.5010317916895224,0.06583472770568077,2019-10-08,1,Tue,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-09,1.5010317916895224,1.3561953907370246,0.14483640095249783,2019-10-09,2,Wen,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-10,1.8960401579236073,1.5932004104774755,0.30283974744613174,2019-10-10,3,Thu,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-11,1.6063673560186116,1.382529281819297,0.22383807419931467,2019-10-11,4,Fri,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-14,2.054043504417241,1.882873212382471,0.17117029203476997,2019-10-14,0,Mon,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-15,1.7775376480533818,1.5141987372306585,0.2633389108227233,2019-10-15,1,Tue,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-16,1.3561953907370246,1.246203039795203,0.10999235094182147,2019-10-16,2,Wen,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-17,1.6722020837242924,1.632701247100884,0.03950083662340842,2019-10-17,3,Thu,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-18,1.6722020837242924,1.5932004104774755,0.07900167324681684,2019-10-18,4,Fri,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-21,1.7775376480533818,2.3305493607811005,-0.5530117127277188,2019-10-21,0,Mon,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-22,1.5273656827717947,1.4220301184427053,0.10533556432908942,2019-10-22,1,Tue,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-23,1.2895990970397926,1.4351970639838416,-0.14559796694404903,2019-10-23,2,Wen,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-24,1.4483640095249777,1.64586819264202,-0.19750418311704232,2019-10-24,3,Thu,False,0,6.5,3.5,4.0,0.5,2.25
2019-10-25,1.64586819264202,1.9092071034647433,-0.2633389108227233,2019-10-25,4,Fri,False,1,6.5,3.5,4.0,0.5,2.25
2019-10-28,1.6063673560186116,1.975041831170424,-0.3686744751518125,2019-10-28,0,Mon,False,0,6.5,3.5,4.0,0.5,2.25
