Timestamp,tax_day,lag_outcome_1,rolling_mean_7,rolling_mean_14,week_day_0,week_day_2,week_day_3,week_day_5,month_2,month_4,month_5,month_8,month_11,month_12,Balance
2017-12-18,0,1.3561953907370246,0.2709541284210341,0.2512641803309278,1,0,0,0,0,0,0,0,0,1,-0.9348531334206676
2017-12-19,0,2.5807213260626876,0.106996225519212,0.18072697207484123,0,0,0,0,0,0,0,0,0,1,0.4345092028574933
2017-12-20,0,1.4483640095249777,0.12334164601398172,0.17567181170359628,0,1,0,0,0,0,0,0,0,1,0.7110150592213529
2017-12-21,0,1.6063673560186116,0.22303423368258413,0.20012471056570633,0,0,1,0,0,0,0,0,0,1,0.2238380741993149
2017-12-22,0,1.7643707025122457,0.2418441558842072,0.2091587792287946,0,0,0,0,0,0,0,0,0,1,-0.1185025098702254
2017-12-25,1,1.7512037569711094,0.22924662153725708,0.19222984924733383,1,0,0,0,0,0,0,0,0,1,-0.9348531334206672
2017-12-26,0,3.765746424764942,0.0507867899443824,0.11255340591581729,0,0,0,0,0,0,0,0,0,1,-0.4476761483986293
2017-12-27,0,2.8308932913442746,-0.1523603698331469,0.05929687929394361,0,1,0,0,0,0,0,0,0,1,0.2370050197404509
2017-12-28,0,2.475385761733598,0.015047937761298567,0.061022081640255306,0,0,1,0,0,0,0,0,0,1,0.5398447671865827
2017-12-29,0,2.725557727015185,0.030095875522597054,0.07671876076828942,0,0,0,0,0,0,0,0,0,1,0.1843372375759064
2018-01-09,0,1.8302054302179265,-0.04514381328389531,0.08894521019934443,0,0,0,0,0,0,0,0,0,0,-0.566178658268855
2018-01-10,0,2.212046850910875,-0.15800334649363387,0.041920404695286705,0,1,0,0,0,0,0,0,0,0,-0.1975041831170423
2018-01-11,0,1.5536995738540669,-0.1692892998146077,0.029978660861324707,0,0,1,0,0,0,0,0,0,0,0.2370050197404507
2018-01-12,0,1.3430284451958885,-0.001880992220162295,0.02445289886211007,0,0,0,0,0,0,0,0,0,0,0.4088771073786754
2018-01-15,0,1.3028258129690256,0.12048375860516694,-0.015938305613989966,1,0,0,0,0,0,0,0,0,0,-2.3963840884867813
2018-01-16,0,3.752579479223806,-0.2557146854272948,-0.1203333738329981,0,0,0,0,0,0,0,0,0,0,-0.3478661246298862
2018-01-17,0,1.3693623362781608,-0.38253052711536173,-0.17621732579638233,0,1,0,0,0,0,0,0,0,0,-0.4070599336168001
2018-01-18,0,1.461530955066114,-0.4670158372857484,-0.25607982528482187,0,0,1,0,0,0,0,0,0,0,-0.1782537193103199
2018-01-19,0,1.139613275936138,-0.41159798886310056,-0.2848006676783672,0,0,0,0,0,0,0,0,0,0,-0.0038394244254236
2018-01-22,0,1.234835879892497,-0.38393159476429783,-0.2766104472894528,1,0,0,0,0,0,0,0,0,0,-0.1185025098702254
2018-01-23,0,1.5273656827717947,-0.4347183847086802,-0.21829968846442122,0,0,0,0,0,0,0,0,0,0,-0.1037778907603999
2018-01-24,0,1.269988474493114,-0.5079548130142623,-0.19373552720454765,0,1,0,0,0,0,0,0,0,0,-0.1645145985152409
2018-01-25,1,1.2727164828520332,-0.18911631444689944,-0.22241549993709708,0,0,1,0,0,0,0,0,0,0,-0.1711702920347702
2018-01-26,0,2.0145426677938327,-0.16387405264759716,-0.27320228988147943,0,0,0,0,0,0,0,0,0,0,-0.4198540845875211
2018-01-29,0,1.632701247100884,-0.1657017885005573,-0.3163588128931528,1,0,0,0,0,0,0,0,0,0,-0.3818414206929488
2018-01-30,0,1.711702920347701,-0.19478574584093283,-0.3031918673520167,0,0,0,0,0,0,0,0,0,0,0.0022060116892534
2018-01-31,0,1.3060811389578082,-0.1939221121102647,-0.28892685343728125,0,1,0,0,0,0,0,0,0,0,0.4566069447314211
2018-02-01,0,1.0180909558758289,-0.1117636185957438,-0.27324100165221193,0,0,1,0,1,0,0,0,0,0,0.012281594342661
2018-02-02,0,1.1140638383280046,-0.09518369215244936,-0.3015692525833558,0,0,0,0,1,0,0,0,0,0,0.0866947287710599
2018-02-05,0,1.027538672125428,-0.05929664539726354,-0.12420647992208148,1,0,0,0,1,0,0,0,0,0,0.0163108744963749
2018-02-06,0,1.0927534145288875,-0.03251362160709995,-0.09819383712734854,0,0,0,0,1,0,0,0,0,0,0.073272432217784
2018-02-07,0,1.2960899040603768,0.03793302365080078,-0.06388438242487825,0,1,0,0,1,0,0,0,0,0,-0.0907413151629847
2018-02-08,0,1.316694554113616,0.07951875301222422,-0.0576334964143543,0,0,1,0,1,0,0,0,0,0,-0.086796354719653
2018-02-09,0,1.3298614996547522,0.06680412923952331,-0.0635589914353707,0,0,0,0,1,0,0,0,0,0,0.0658347277056807
2018-02-12,0,1.6853690292654286,0.010979526807274683,-0.05039204589423454,1,0,0,0,1,0,0,0,0,0,-0.0263338910822723
2018-02-13,0,1.4483640095249777,0.0054630288894270684,-0.044860331631511145,0,0,0,0,1,0,0,0,0,0,0.0921686187879531
2018-02-14,0,1.47469790060725,0.006245013177554669,-0.026525816109854432,0,1,0,0,1,0,0,0,0,0,-0.1914285725371067
2018-02-15,0,1.3071360662472196,-0.023432050684371274,-0.02797283614573561,0,0,1,0,1,0,0,0,0,0,-0.1843372375759062
2018-02-16,0,1.5273656827717947,-0.06023343208346987,-0.011150204216334544,0,0,0,0,1,0,0,0,0,0,0.2520722752824456
2018-02-19,0,0.9700905018201176,-0.01126006201983698,0.034129345496193626,1,0,0,0,1,0,0,0,0,0,-0.2383926420626401
2018-02-20,0,1.422030118442705,-0.03291667449740656,0.016943727371058377,0,0,0,0,1,0,0,0,0,0,-0.1448364009524976
2018-02-21,0,1.487864846148386,-0.06301255002000347,-0.02601651160636439,0,1,0,0,1,0,0,0,0,0,0.1231584986713933
2018-02-22,0,1.1901088504505617,-0.04165649434090839,-0.018096732725740656,0,0,1,0,1,0,0,0,0,0,-0.065834727705681
2018-02-26,1,1.461530955066114,-0.06422840098285611,-0.028991693902650717,1,0,0,0,1,0,0,0,0,0,-0.1580033464936341
2018-02-27,0,2.0672104499583774,-0.059453368690931443,-0.041442709687651354,0,0,0,0,1,0,0,0,0,0,-0.6320133859745358
2018-02-28,0,1.9882087767115604,-0.12340710417644996,-0.09182026812995991,0,1,0,0,1,0,0,0,0,0,-0.1580033464936339
2018-03-01,0,1.5668665193952032,-0.18198933585874702,-0.096624698939292,0,0,1,0,0,0,0,0,0,0,0.1415857265032345
2018-03-02,0,1.0502680549319416,-0.1277067117779078,-0.08031169313765718,0,0,0,0,0,0,0,0,0,0,-0.0412569405381644
2018-03-05,0,1.167193889553524,-0.11290964600443162,-0.08796109801221753,1,0,0,0,0,0,0,0,0,0,0.1711702920347699
2018-03-06,0,1.382529281819297,-0.10605081838109211,-0.07385365636100025,0,0,0,0,0,0,0,0,0,0,0.3687802292670064
2018-03-07,0,1.0795837802579713,-0.0439629673849939,-0.054095684183925,0,1,0,0,0,0,0,0,0,0,0.1185025098702254
2018-03-12,0,1.5405326283129308,-0.00446213076158541,-0.03195774972625843,1,0,0,0,0,0,0,0,0,0,-0.1975041831170425
2018-03-13,0,1.7775376480533818,0.057610612503770774,-0.032898245836339594,0,0,0,0,0,0,0,0,0,0,-0.1530785771463898
2018-03-14,0,1.395696227360433,0.05831415098194851,-0.06183759243839926,0,1,0,0,0,0,0,0,0,0,-0.0175148969431055
2018-03-15,0,1.1909010966234157,0.03558549048961422,-0.04606061064414679,0,0,1,0,0,0,0,0,0,0,0.0526677821645447
2018-03-16,0,1.3298614996547522,0.04900330801857266,-0.03195316899292948,0,0,0,0,0,0,0,0,0,0,0.0632211531651238
2018-03-19,0,1.2929742375719009,0.03358200246576607,-0.03623440795766302,1,0,0,0,0,0,0,0,0,0,-0.0921686187879531
2018-03-20,0,1.64586819264202,-0.03226783297065671,-0.03811540017782531,0,0,0,0,0,0,0,0,0,0,0.0931097042975415
2018-03-21,0,1.2367517953572107,-0.03589537662389727,-0.02017875369274134,0,1,0,0,0,0,0,0,0,0,0.0458633189614232
2018-03-22,0,1.0638902665492305,-0.0011285906126878823,0.028241010945541444,0,0,1,0,0,0,0,0,0,0,0.0354291948376466
2018-03-23,0,1.1874187498858586,0.025801091099317323,0.04205762104063292,0,0,0,0,0,0,0,0,0,0,0.1951461628730975
2018-03-26,1,1.2927186832752886,0.056181242501632034,0.04588336649562313,1,0,0,0,0,0,0,0,0,0,-0.8558514601738505
2018-03-27,0,2.699223835932913,-0.07360722068956728,-0.012301956335497308,0,0,0,0,0,0,0,0,0,0,0.4740100394809019
2018-03-28,0,1.7907045935945178,-0.014923094073027545,0.00932945419636926,0,1,0,0,0,0,0,0,0,0,-0.2106711286581786
2018-03-29,0,1.7775376480533818,-0.03185202405448833,-0.03205992851257252,0,0,1,0,0,0,0,0,0,0,0.8558514601738505
2018-03-30,0,1.487864846148386,0.07711108392784152,0.020607853651972128,0,0,0,0,0,0,0,0,0,0,-0.987520915585212
2018-04-02,0,2.541220489439279,-0.07051523529310637,-0.03582191295289713,1,0,0,0,0,1,0,0,0,0,-0.2664788370396844
2018-04-03,0,1.5668665193952032,-0.1136449541327251,-0.043921931516703885,0,0,0,0,0,1,0,0,0,0,-0.1590346432502201
2018-04-04,0,1.382529281819297,-0.1642422121503419,-0.05403048482435492,0,1,0,0,0,1,0,0,0,0,-0.2124366840829499
2018-04-05,0,1.4351970639838416,-0.07232581556592753,-0.07296651812774739,0,0,1,0,0,1,0,0,0,0,0.1843372375759062
2018-04-06,0,1.395696227360433,-0.11370764440949833,-0.06431536924126294,0,0,0,0,0,1,0,0,0,0,0.3686744751518125
2018-04-09,0,1.3430284451958885,-0.030943986722356747,-0.03139800538842254,1,0,0,0,0,1,0,0,0,0,-0.1127107736327173
2018-04-10,0,1.422030118442705,-0.16931002012329502,-0.04609946809772674,0,0,0,0,0,1,0,0,0,0,-0.1053355643290891
2018-04-11,0,1.724869865888837,-0.0432835413724203,-0.05689938833276333,0,1,0,0,0,1,0,0,0,0,-0.2319405909192347
2018-04-12,0,1.4088631729015693,-0.038349506212356055,-0.07599723017254058,0,0,1,0,0,1,0,0,0,0,0.220576013041382
2018-04-13,0,1.2146210509424595,0.0158805875435871,-0.07418081230337739,0,0,0,0,0,1,0,0,0,0,0.2417995866801887
2018-04-16,0,1.1670635862213803,0.08077148336689263,0.004222833900482549,1,0,0,0,0,1,0,0,0,0,-0.1053355643290894
2018-04-17,0,1.619534301559748,0.03938965452332181,-0.03715899494308826,0,0,0,0,0,1,0,0,0,0,-1.5160695194739555
2018-04-18,0,2.620222162686096,-0.2298594875660736,-0.13040173714421519,0,1,0,0,0,1,0,0,0,0,-0.118333242254489
2018-04-19,0,1.043746922539736,-0.23066269736918385,-0.19998635874623943,0,0,1,0,0,1,0,0,0,0,0.1632004728585363
2018-04-20,0,1.258829645584169,-0.19230040634238024,-0.11779197385740026,0,0,0,0,0,1,0,0,0,0,-0.0262944644677207
2018-04-23,0,1.231768593804879,-0.16292238827787822,-0.10063594724511714,1,0,0,0,0,1,0,0,0,0,-0.2572622784878136
2018-04-24,0,1.47469790060725,-0.23118500135347758,-0.10765220690494524,0,0,0,0,0,1,0,0,0,0,0.0
2018-04-25,1,1.3298614996547522,-0.2657277994506474,-0.0924781580418774,0,1,0,0,0,1,0,0,0,0,-0.1843372375759062
2018-04-26,0,1.6985359748065647,-0.27701375277162127,-0.11881204912414971,0,0,1,0,0,1,0,0,0,0,-0.1053355643290894
2018-04-27,0,1.5010317916895224,-0.07548033060806894,-0.1526699090870713,0,0,0,0,0,1,0,0,0,0,-0.2633389108227233
2018-04-28,0,2.027709613334969,-0.09619542611781672,-0.1634290617435003,0,0,0,1,0,1,0,0,0,0,-0.184337237575906
2018-05-03,0,1.64586819264202,-0.14584367046559418,-0.1690720384039872,0,0,1,0,0,0,1,0,0,0,0.2896728019049954
2018-05-04,0,1.4351970639838416,-0.10070548955520617,-0.1318139389165422,0,0,0,0,0,0,1,0,0,0,-0.1711702920347699
2018-05-07,0,1.5405326283129308,-0.08840663434762851,-0.15979581785055302,1,0,0,0,0,0,1,0,0,0,0.0995354832633386
2018-05-08,0,1.2961607440970944,-0.074187279595723,-0.16995753952318518,0,0,0,0,0,0,1,0,0,0,0.0010612983135158
2018-05-10,0,1.2571522835324904,-0.047701774468662694,-0.16235776362014195,0,0,1,0,0,0,1,0,0,0,0.4856981426409843
2018-05-11,0,1.2786725598712612,0.03673161224134784,-0.01937435918336055,0,0,0,0,0,0,1,0,0,0,0.0879320306726461
2018-05-14,0,1.2814303056055147,0.08691317531211491,-0.0046411254028509,1,0,0,0,0,0,1,0,0,0,0.2238380741993146
2018-05-15,0,1.461530955066114,0.1452239341371464,-0.0003098681642238774,0,0,0,0,0,0,1,0,0,0,0.1316694554113615
2018-05-16,0,1.3430284451958885,0.12265202749519873,0.010973268969996277,0,1,0,0,0,0,1,0,0,0,-0.3017895457076402
2018-05-17,0,1.4351970639838416,0.10399213411336009,0.007792749882865804,0,0,1,0,0,0,1,0,0,0,-0.1187660306429001
2018-05-18,0,1.3693623362781608,0.072806203555326,-0.0006905380201984891,0,0,0,0,0,0,1,0,0,0,-0.1452622382206847
2018-05-21,0,1.461530955066114,0.05190284119329735,0.0021005333623173327,1,0,0,0,0,0,1,0,0,0,0.0526677821645444
2018-05-22,0,1.5273656827717947,-0.009958638874765498,0.013386486683291175,0,0,0,0,0,0,1,0,0,0,-0.0279090780973947
2018-05-23,0,1.1933234397137114,-0.02650736869905704,0.030202903306528937,0,1,0,0,0,0,1,0,0,0,-0.029236017127652
2018-05-24,0,1.259319161505896,-0.06266081031719513,0.04128156190997565,0,0,1,0,0,0,1,0,0,0,-0.3291736385284041
2018-05-25,1,1.9355409945470157,-0.12849553802287592,-0.0029217552638385958,0,0,0,0,0,0,1,0,0,0,-0.4345092028574933
2018-05-28,0,1.8433723757590623,-0.1474554890442835,-0.021731677465461695,1,0,0,0,0,0,1,0,0,0,-0.2370050197404509
2018-05-29,0,1.7775376480533818,-0.16434677320107646,-0.04577028482287523,0,0,0,0,0,0,1,0,0,0,0.1623974658546025
